geo_id,geo_name,tot_pop,white_pct,black_pct,white_tot,black_tot,generic_location_based_premium,location_effect,is_in_detroit
26075005100,Census Tract 51,4747.0,0.896,0.015,4251.0,69.0,5525.0,0.74,False
26075005200,Census Tract 52,6282.0,0.812,0.053,5101.0,336.0,5520.0,0.74,False
26075005301,Census Tract 53.01,5014.0,0.776,0.111,3893.0,556.0,5515.0,0.74,False
26075005302,Census Tract 53.02,4323.0,0.868,0.082,3751.0,355.0,5515.0,0.74,False
26075005400,Census Tract 54,7148.0,0.942,0.006,6734.0,40.0,5631.0,0.76,False
26075005500,Census Tract 55,4894.0,0.72,0.114,3525.0,557.0,5515.0,0.74,False
26075005600,Census Tract 56,8372.0,0.89,0.031,7451.0,256.0,5532.0,0.75,False
26075005700,Census Tract 57,3053.0,0.87,0.017,2655.0,51.0,5515.0,0.74,False
26075005900,Census Tract 59,2616.0,0.8,0.105,2093.0,275.0,5557.0,0.75,False
26075006000,Census Tract 60,6452.0,0.915,0.0,5903.0,1.0,5527.0,0.74,False
26075006100,Census Tract 61,6698.0,0.934,0.01,6259.0,66.0,5511.0,0.74,False
26075006200,Census Tract 62,6803.0,0.939,0.001,6388.0,6.0,5586.0,0.75,False
26075006301,Census Tract 63.01,3057.0,0.862,0.01,2634.0,30.0,6195.0,0.83,False
26075006303,Census Tract 63.03,4462.0,0.943,0.002,4206.0,8.0,6814.0,0.92,False
26075006304,Census Tract 63.04,2961.0,0.928,0.021,2749.0,61.0,6848.0,0.92,False
26075006401,Census Tract 64.01,2788.0,0.944,0.002,2632.0,6.0,6289.0,0.85,False
26075006402,Census Tract 64.02,7042.0,0.955,0.025,6726.0,177.0,6030.0,0.81,False
26075006500,Census Tract 65,6604.0,0.933,0.013,6160.0,84.0,6124.0,0.82,False
26075006600,Census Tract 66,4651.0,0.919,0.022,4276.0,100.0,6580.0,0.89,False
26075006701,Census Tract 67.01,5195.0,0.863,0.032,4481.0,164.0,6761.0,0.91,False
26075006702,Census Tract 67.02,4984.0,0.95,0.003,4735.0,16.0,6369.0,0.86,False
26075006801,Census Tract 68.01,3123.0,0.904,0.003,2824.0,9.0,6791.0,0.91,False
26075006803,Census Tract 68.03,2728.0,0.958,0.001,2613.0,2.0,6823.0,0.92,False
26075006804,Census Tract 68.04,6009.0,0.942,0.0,5658.0,0.0,6776.0,0.91,False
26075006900,Census Tract 69,2869.0,0.668,0.161,1917.0,463.0,5515.0,0.74,False
26077000100,Census Tract 1,2273.0,0.307,0.502,698.0,1140.0,5990.0,0.81,False
26077000201,Census Tract 2.01,2337.0,0.718,0.101,1678.0,237.0,6089.0,0.82,False
26077000202,Census Tract 2.02,830.0,0.047,0.836,39.0,694.0,5990.0,0.81,False
26077000300,Census Tract 3,3990.0,0.09,0.735,359.0,2933.0,5990.0,0.81,False
26077000500,Census Tract 5,4239.0,0.57,0.236,2415.0,1000.0,6348.0,0.86,False
26077000600,Census Tract 6,4279.0,0.797,0.086,3412.0,370.0,6478.0,0.87,False
26077000900,Census Tract 9,841.0,0.366,0.422,308.0,355.0,5990.0,0.81,False
26077001000,Census Tract 10,5337.0,0.375,0.372,2000.0,1987.0,5990.0,0.81,False
26077001100,Census Tract 11,1905.0,0.522,0.195,995.0,372.0,5990.0,0.81,False
26077001200,Census Tract 12,2661.0,0.831,0.071,2210.0,188.0,5990.0,0.81,False
26077001300,Census Tract 13,2041.0,0.728,0.101,1485.0,207.0,5990.0,0.81,False
26077001501,Census Tract 15.01,5090.0,0.787,0.105,4004.0,535.0,5990.0,0.81,False
26077001502,Census Tract 15.02,4555.0,0.734,0.13,3343.0,591.0,6107.0,0.82,False
26077001503,Census Tract 15.03,4501.0,0.793,0.08,3571.0,361.0,5990.0,0.81,False
26077001504,Census Tract 15.04,4485.0,0.668,0.178,2996.0,798.0,7292.0,0.98,False
26077001506,Census Tract 15.06,9966.0,0.655,0.093,6532.0,923.0,6153.0,0.83,False
26077001507,Census Tract 15.07,5333.0,0.544,0.215,2901.0,1144.0,6520.0,0.88,False
26077001601,Census Tract 16.01,2360.0,0.842,0.053,1986.0,125.0,5990.0,0.81,False
26077001603,Census Tract 16.03,1563.0,0.812,0.044,1269.0,68.0,5990.0,0.81,False
26077001604,Census Tract 16.04,1650.0,0.666,0.052,1099.0,85.0,5990.0,0.81,False
26077001701,Census Tract 17.01,3235.0,0.744,0.156,2407.0,506.0,5990.0,0.81,False
26077001702,Census Tract 17.02,3960.0,0.725,0.15,2871.0,595.0,5990.0,0.81,False
26077001801,Census Tract 18.01,4023.0,0.754,0.202,3032.0,812.0,5990.0,0.81,False
26077001802,Census Tract 18.02,4597.0,0.723,0.178,3322.0,817.0,5990.0,0.81,False
26077001803,Census Tract 18.03,2068.0,0.614,0.199,1270.0,412.0,5990.0,0.81,False
26077001905,Census Tract 19.05,5131.0,0.786,0.045,4033.0,232.0,5990.0,0.81,False
26077001906,Census Tract 19.06,4373.0,0.87,0.044,3805.0,193.0,6175.0,0.83,False
26077001907,Census Tract 19.07,4774.0,0.768,0.136,3666.0,651.0,5990.0,0.81,False
26077002002,Census Tract 20.02,4211.0,0.853,0.028,3593.0,120.0,5979.0,0.81,False
26077002003,Census Tract 20.03,6397.0,0.719,0.023,4598.0,146.0,5999.0,0.81,False
26077002004,Census Tract 20.04,3716.0,0.836,0.002,3108.0,9.0,5990.0,0.81,False
26077002005,Census Tract 20.05,4179.0,0.738,0.154,3083.0,642.0,5990.0,0.81,False
26077002101,Census Tract 21.01,8370.0,0.93,0.006,7786.0,48.0,5990.0,0.81,False
26077002102,Census Tract 21.02,2995.0,0.852,0.011,2553.0,34.0,5990.0,0.81,False
26077002201,Census Tract 22.01,2480.0,0.751,0.028,1862.0,70.0,5990.0,0.81,False
26077002202,Census Tract 22.02,7623.0,0.784,0.131,5974.0,996.0,5988.0,0.81,False
26077002601,Census Tract 26.01,4866.0,0.893,0.012,4346.0,57.0,5977.0,0.81,False
26077002700,Census Tract 27,8701.0,0.881,0.033,7662.0,288.0,6007.0,0.81,False
26077002801,Census Tract 28.01,4301.0,0.929,0.01,3996.0,43.0,5990.0,0.81,False
26077002802,Census Tract 28.02,6150.0,0.817,0.052,5027.0,320.0,5990.0,0.81,False
26077002901,Census Tract 29.01,3814.0,0.933,0.003,3558.0,10.0,5955.0,0.8,False
26077002903,Census Tract 29.03,5578.0,0.586,0.217,3266.0,1213.0,6181.0,0.83,False
26077002904,Census Tract 29.04,9072.0,0.778,0.084,7057.0,761.0,6039.0,0.81,False
26077002905,Census Tract 29.05,9047.0,0.68,0.167,6154.0,1508.0,5990.0,0.81,False
26077003002,Census Tract 30.02,2276.0,0.976,0.004,2221.0,10.0,6046.0,0.81,False
26077003003,Census Tract 30.03,9240.0,0.899,0.009,8303.0,86.0,5990.0,0.81,False
26077003004,Census Tract 30.04,8507.0,0.797,0.025,6781.0,211.0,5987.0,0.81,False
26077003302,Census Tract 33.02,6466.0,0.843,0.019,5448.0,121.0,5990.0,0.81,False
26077003400,Census Tract 34,3569.0,0.942,0.001,3361.0,2.0,6000.0,0.81,False
26077003500,Census Tract 35,4722.0,0.842,0.053,3975.0,251.0,5990.0,0.81,False
26077005501,Census Tract 55.01,4011.0,0.667,0.158,2675.0,635.0,5990.0,0.81,False
26077005502,Census Tract 55.02,5945.0,0.519,0.268,3084.0,1593.0,5990.0,0.81,False
26077006102,Census Tract 61.02,3673.0,0.966,0.006,3547.0,23.0,5965.0,0.8,False
26077006103,Census Tract 61.03,5486.0,0.924,0.004,5071.0,23.0,5966.0,0.8,False
26077006601,Census Tract 66.01,4432.0,0.939,0.0,4162.0,0.0,5965.0,0.8,False
26077006701,Census Tract 67.01,2982.0,0.907,0.019,2704.0,57.0,5974.0,0.8,False
26077006702,Census Tract 67.02,6220.0,0.906,0.024,5637.0,148.0,5998.0,0.81,False
26079950200,Census Tract 9502,5073.0,0.927,0.0,4702.0,0.0,6711.0,0.9,False
26079950300,Census Tract 9503,5310.0,0.916,0.014,4863.0,76.0,6802.0,0.92,False
26079950400,Census Tract 9504,3684.0,0.927,0.022,3414.0,81.0,6717.0,0.9,False
26079950601,Census Tract 9506.01,2201.0,0.922,0.005,2029.0,10.0,6684.0,0.9,False
26079950602,Census Tract 9506.02,1672.0,0.936,0.0,1565.0,0.0,6711.0,0.9,False
26081000100,Census Tract 1,2279.0,0.645,0.076,1471.0,173.0,5486.0,0.74,False
26081000200,Census Tract 2,1942.0,0.844,0.043,1640.0,84.0,5486.0,0.74,False
26081000300,Census Tract 3,5019.0,0.858,0.029,4308.0,144.0,5521.0,0.74,False
26081000400,Census Tract 4,3102.0,0.885,0.022,2745.0,68.0,5510.0,0.74,False
26081000500,Census Tract 5,4035.0,0.792,0.073,3197.0,294.0,5486.0,0.74,False
26081000600,Census Tract 6,3846.0,0.912,0.031,3506.0,118.0,8392.0,1.13,False
26081000700,Census Tract 7,3267.0,0.712,0.028,2327.0,93.0,7996.0,1.08,False
26081000800,Census Tract 8,2507.0,0.613,0.093,1538.0,233.0,6355.0,0.86,False
26081000900,Census Tract 9,3318.0,0.779,0.058,2585.0,193.0,6568.0,0.88,False
26081001000,Census Tract 10,4644.0,0.548,0.173,2545.0,802.0,6568.0,0.88,False
26081001101,Census Tract 11.01,6614.0,0.478,0.349,3162.0,2306.0,6564.0,0.88,False
26081001102,Census Tract 11.02,3818.0,0.727,0.193,2774.0,737.0,6568.0,0.88,False
26081001200,Census Tract 12,3448.0,0.706,0.124,2434.0,429.0,6568.0,0.88,False
26081001300,Census Tract 13,3356.0,0.476,0.26,1596.0,871.0,6514.0,0.88,False
26081001400,Census Tract 14,2380.0,0.763,0.024,1817.0,57.0,6524.0,0.88,False
26081001500,Census Tract 15,3844.0,0.412,0.147,1585.0,565.0,7101.0,0.96,False
26081001600,Census Tract 16,5569.0,0.632,0.122,3519.0,678.0,8331.0,1.12,False
26081001700,Census Tract 17,4407.0,0.862,0.029,3797.0,128.0,8353.0,1.13,False
26081001800,Census Tract 18,6391.0,0.915,0.018,5849.0,118.0,8340.0,1.12,False
26081001900,Census Tract 19,6101.0,0.637,0.056,3889.0,344.0,6568.0,0.88,False
26081002000,Census Tract 20,2705.0,0.647,0.185,1749.0,500.0,6541.0,0.88,False
26081002100,Census Tract 21,2972.0,0.753,0.117,2239.0,348.0,6746.0,0.91,False
26081002200,Census Tract 22,5131.0,0.803,0.058,4122.0,296.0,6626.0,0.89,False
26081002300,Census Tract 23,3802.0,0.858,0.037,3263.0,139.0,6431.0,0.87,False
26081002400,Census Tract 24,3124.0,0.795,0.036,2485.0,111.0,5648.0,0.76,False
26081002500,Census Tract 25,4587.0,0.801,0.103,3675.0,471.0,6611.0,0.89,False
26081002600,Census Tract 26,3675.0,0.194,0.121,713.0,445.0,6496.0,0.87,False
26081002700,Census Tract 27,3323.0,0.758,0.079,2519.0,262.0,6568.0,0.88,False
26081002900,Census Tract 29,1549.0,0.662,0.23,1026.0,356.0,6568.0,0.88,False
26081003000,Census Tract 30,2049.0,0.508,0.287,1041.0,588.0,6568.0,0.88,False
26081003100,Census Tract 31,4170.0,0.135,0.399,563.0,1663.0,6568.0,0.88,False
26081003200,Census Tract 32,5617.0,0.287,0.543,1612.0,3051.0,6568.0,0.88,False
26081003300,Census Tract 33,4138.0,0.611,0.229,2529.0,948.0,5486.0,0.74,False
26081003400,Census Tract 34,5027.0,0.649,0.13,3264.0,656.0,5531.0,0.74,False
26081003500,Census Tract 35,5365.0,0.317,0.432,1701.0,2317.0,6568.0,0.88,False
26081003700,Census Tract 37,4831.0,0.209,0.356,1012.0,1719.0,6568.0,0.88,False
26081003800,Census Tract 38,4729.0,0.125,0.133,589.0,629.0,6568.0,0.88,False
26081003900,Census Tract 39,3265.0,0.153,0.132,501.0,431.0,6568.0,0.88,False
26081004000,Census Tract 40,3838.0,0.118,0.06,453.0,229.0,6568.0,0.88,False
26081004100,Census Tract 41,5658.0,0.521,0.23,2946.0,1304.0,6610.0,0.89,False
26081004200,Census Tract 42,3876.0,0.598,0.211,2318.0,816.0,6568.0,0.88,False
26081004300,Census Tract 43,4040.0,0.728,0.158,2943.0,638.0,5505.0,0.74,False
26081004400,Census Tract 44,7222.0,0.849,0.076,6128.0,552.0,5541.0,0.75,False
26081004500,Census Tract 45,8809.0,0.407,0.354,3584.0,3118.0,5504.0,0.74,False
26081004600,Census Tract 46,5789.0,0.405,0.301,2347.0,1743.0,6718.0,0.9,False
26081010101,Census Tract 101.01,5874.0,0.943,0.002,5537.0,9.0,6465.0,0.87,False
26081010102,Census Tract 101.02,2433.0,0.903,0.0,2198.0,0.0,6540.0,0.88,False
26081010200,Census Tract 102,4520.0,0.832,0.004,3761.0,20.0,6460.0,0.87,False
26081010301,Census Tract 103.01,5412.0,0.868,0.004,4696.0,23.0,6417.0,0.86,False
26081010302,Census Tract 103.02,6032.0,0.917,0.0,5533.0,0.0,6489.0,0.87,False
26081010401,Census Tract 104.01,5189.0,0.908,0.007,4713.0,36.0,6462.0,0.87,False
26081010402,Census Tract 104.02,4232.0,0.939,0.008,3975.0,33.0,6460.0,0.87,False
26081010600,Census Tract 106,12973.0,0.9,0.002,11676.0,20.0,6428.0,0.87,False
26081010700,Census Tract 107,5239.0,0.883,0.028,4626.0,146.0,6460.0,0.87,False
26081010801,Census Tract 108.01,8958.0,0.921,0.004,8251.0,40.0,6443.0,0.87,False
26081010802,Census Tract 108.02,6122.0,0.872,0.0,5341.0,0.0,6432.0,0.87,False
26081010902,Census Tract 109.02,3857.0,0.946,0.002,3648.0,6.0,5497.0,0.74,False
26081010903,Census Tract 109.03,7405.0,0.925,0.009,6853.0,67.0,5495.0,0.74,False
26081010904,Census Tract 109.04,6938.0,0.916,0.003,6352.0,23.0,5507.0,0.74,False
26081011001,Census Tract 110.01,4387.0,0.886,0.02,3888.0,86.0,6345.0,0.85,False
26081011002,Census Tract 110.02,4446.0,0.923,0.0,4104.0,0.0,6269.0,0.84,False
26081011101,Census Tract 111.01,4429.0,0.908,0.015,4023.0,68.0,6214.0,0.84,False
26081011102,Census Tract 111.02,5274.0,0.857,0.011,4520.0,58.0,6343.0,0.85,False
26081011200,Census Tract 112,4191.0,0.846,0.05,3546.0,208.0,6329.0,0.85,False
26081011301,Census Tract 113.01,4569.0,0.87,0.027,3975.0,125.0,6331.0,0.85,False
26081011302,Census Tract 113.02,6668.0,0.903,0.023,6021.0,155.0,6235.0,0.84,False
26081011401,Census Tract 114.01,2046.0,0.865,0.026,1770.0,53.0,5978.0,0.81,False
26081011403,Census Tract 114.03,3312.0,0.672,0.07,2225.0,233.0,5934.0,0.8,False
26081011405,Census Tract 114.05,3595.0,0.797,0.0,2866.0,0.0,5934.0,0.8,False
26081011406,Census Tract 114.06,5114.0,0.539,0.175,2754.0,894.0,5895.0,0.79,False
26081011500,Census Tract 115,7425.0,0.815,0.033,6048.0,244.0,6517.0,0.88,False
26081011600,Census Tract 116,8442.0,0.87,0.028,7343.0,236.0,8197.0,1.1,False
26081011701,Census Tract 117.01,5707.0,0.877,0.036,5006.0,203.0,8340.0,1.12,False
26081011702,Census Tract 117.02,4288.0,0.84,0.015,3603.0,66.0,8392.0,1.13,False
26081011801,Census Tract 118.01,8717.0,0.879,0.022,7665.0,191.0,5486.0,0.74,False
26081011803,Census Tract 118.03,4662.0,0.815,0.016,3801.0,74.0,5515.0,0.74,False
26081011804,Census Tract 118.04,5065.0,0.82,0.042,4153.0,211.0,5486.0,0.74,False
26081011901,Census Tract 119.01,7456.0,0.893,0.0,6660.0,0.0,5486.0,0.74,False
26081011902,Census Tract 119.02,6940.0,0.831,0.007,5766.0,48.0,5486.0,0.74,False
26081012002,Census Tract 120.02,6142.0,0.946,0.0,5811.0,0.0,5486.0,0.74,False
26081012003,Census Tract 120.03,7441.0,0.859,0.035,6392.0,264.0,5529.0,0.74,False
26081012004,Census Tract 120.04,4881.0,0.948,0.005,4627.0,26.0,5975.0,0.8,False
26081012201,Census Tract 122.01,7085.0,0.894,0.013,6334.0,94.0,5497.0,0.74,False
26081012202,Census Tract 122.02,7202.0,0.883,0.02,6358.0,143.0,5495.0,0.74,False
26081012203,Census Tract 122.03,5323.0,0.824,0.06,4385.0,317.0,5486.0,0.74,False
26081012300,Census Tract 123,3463.0,0.917,0.018,3175.0,62.0,5486.0,0.74,False
26081012400,Census Tract 124,4001.0,0.927,0.007,3709.0,30.0,5553.0,0.75,False
26081012500,Census Tract 125,4798.0,0.934,0.007,4479.0,33.0,5486.0,0.74,False
26081012604,Census Tract 126.04,7241.0,0.66,0.175,4778.0,1264.0,5537.0,0.75,False
26081012605,Census Tract 126.05,3274.0,0.761,0.032,2492.0,104.0,5571.0,0.75,False
26081012606,Census Tract 126.06,5413.0,0.547,0.201,2960.0,1088.0,5545.0,0.75,False
26081012607,Census Tract 126.07,5623.0,0.574,0.262,3229.0,1473.0,5641.0,0.76,False
26081012608,Census Tract 126.08,4406.0,0.717,0.153,3157.0,673.0,5658.0,0.76,False
26081012701,Census Tract 127.01,6042.0,0.446,0.187,2696.0,1132.0,6699.0,0.9,False
26081012702,Census Tract 127.02,4477.0,0.624,0.18,2794.0,808.0,5511.0,0.74,False
26081012703,Census Tract 127.03,5938.0,0.405,0.406,2407.0,2412.0,6745.0,0.91,False
26081012800,Census Tract 128,4592.0,0.58,0.079,2663.0,365.0,6707.0,0.9,False
26081012901,Census Tract 129.01,5324.0,0.51,0.136,2715.0,722.0,6739.0,0.91,False
26081012902,Census Tract 129.02,5043.0,0.567,0.105,2857.0,528.0,6745.0,0.91,False
26081013000,Census Tract 130,3429.0,0.818,0.033,2804.0,113.0,8392.0,1.13,False
26081013100,Census Tract 131,5510.0,0.856,0.055,4716.0,303.0,8392.0,1.13,False
26081013200,Census Tract 132,7106.0,0.872,0.038,6193.0,271.0,8367.0,1.13,False
26081013300,Census Tract 133,5410.0,0.312,0.15,1688.0,813.0,6568.0,0.88,False
26081013400,Census Tract 134,5190.0,0.652,0.056,3386.0,290.0,6568.0,0.88,False
26081013500,Census Tract 135,4909.0,0.467,0.079,2293.0,388.0,6568.0,0.88,False
26081013600,Census Tract 136,2485.0,0.494,0.112,1227.0,279.0,6745.0,0.91,False
26081013700,Census Tract 137,7385.0,0.485,0.049,3585.0,361.0,6745.0,0.91,False
26081013801,Census Tract 138.01,1374.0,0.741,0.149,1018.0,205.0,6745.0,0.91,False
26081013802,Census Tract 138.02,7353.0,0.508,0.145,3733.0,1067.0,6732.0,0.91,False
26081013900,Census Tract 139,6217.0,0.771,0.075,4791.0,465.0,6733.0,0.91,False
26081014000,Census Tract 140,7309.0,0.638,0.14,4663.0,1025.0,6716.0,0.9,False
26081014100,Census Tract 141,2307.0,0.423,0.258,977.0,595.0,6745.0,0.91,False
26081014200,Census Tract 142,3515.0,0.507,0.093,1783.0,328.0,6760.0,0.91,False
26081014300,Census Tract 143,2785.0,0.583,0.077,1623.0,214.0,6745.0,0.91,False
26081014501,Census Tract 145.01,12732.0,0.733,0.043,9334.0,552.0,6745.0,0.91,False
26081014502,Census Tract 145.02,7749.0,0.74,0.043,5733.0,335.0,6767.0,0.91,False
26081014601,Census Tract 146.01,9691.0,0.9,0.007,8723.0,71.0,5492.0,0.74,False
26081014602,Census Tract 146.02,11602.0,0.915,0.002,10615.0,20.0,5506.0,0.74,False
26081014701,Census Tract 147.01,5577.0,0.44,0.184,2454.0,1026.0,6745.0,0.91,False
26081014703,Census Tract 147.03,5240.0,0.442,0.199,2315.0,1045.0,6745.0,0.91,False
26081014704,Census Tract 147.04,3469.0,0.861,0.057,2986.0,199.0,6745.0,0.91,False
26081014803,Census Tract 148.03,4809.0,0.759,0.003,3651.0,15.0,5486.0,0.74,False
26081014804,Census Tract 148.04,8077.0,0.641,0.21,5179.0,1693.0,5486.0,0.74,False
26081014805,Census Tract 148.05,7291.0,0.709,0.051,5171.0,375.0,5486.0,0.74,False
26081014806,Census Tract 148.06,6736.0,0.98,0.005,6598.0,35.0,5486.0,0.74,False
26081014807,Census Tract 148.07,9177.0,0.861,0.023,7897.0,212.0,5583.0,0.75,False
26083000100,Census Tract 1,2086.0,0.958,0.0,1999.0,0.0,4828.0,0.65,False
26085960100,Census Tract 9601,2444.0,0.933,0.014,2281.0,35.0,8468.0,1.14,False
26085961100,Census Tract 9611,4114.0,0.725,0.202,2982.0,829.0,8468.0,1.14,False
26085961200,Census Tract 9612,2842.0,0.729,0.119,2073.0,339.0,8468.0,1.14,False
26085961300,Census Tract 9613,2884.0,0.906,0.003,2612.0,9.0,8345.0,1.12,False
26087330000,Census Tract 3300,3813.0,0.889,0.002,3388.0,8.0,8054.0,1.08,False
26087330500,Census Tract 3305,2755.0,0.959,0.0,2642.0,1.0,8054.0,1.08,False
26087331000,Census Tract 3310,1728.0,0.943,0.001,1629.0,1.0,8054.0,1.08,False
26087331500,Census Tract 3315,2736.0,0.978,0.0,2676.0,0.0,8054.0,1.08,False
26087332000,Census Tract 3320,5757.0,0.944,0.0,5435.0,1.0,8054.0,1.08,False
26087332500,Census Tract 3325,3567.0,0.976,0.001,3482.0,5.0,8054.0,1.08,False
26087333000,Census Tract 3330,3147.0,0.942,0.0,2963.0,0.0,8054.0,1.08,False
26087333500,Census Tract 3335,5672.0,0.967,0.0,5482.0,0.0,8054.0,1.08,False
26087334000,Census Tract 3340,2467.0,0.957,0.004,2360.0,10.0,8054.0,1.08,False
26087334500,Census Tract 3345,2268.0,0.925,0.0,2097.0,1.0,8054.0,1.08,False
26087336000,Census Tract 3360,5248.0,0.975,0.0,5116.0,0.0,8054.0,1.08,False
26087337000,Census Tract 3370,3262.0,0.812,0.027,2650.0,88.0,8054.0,1.08,False
26087337500,Census Tract 3375,4380.0,0.904,0.009,3960.0,38.0,8057.0,1.09,False
26087338000,Census Tract 3380,4978.0,0.931,0.0,4637.0,0.0,8054.0,1.08,False
26087338500,Census Tract 3385,4704.0,0.915,0.004,4304.0,18.0,8056.0,1.09,False
26087339000,Census Tract 3390,3147.0,0.81,0.002,2548.0,6.0,8054.0,1.08,False
26087339500,Census Tract 3395,3674.0,0.517,0.005,1899.0,20.0,8054.0,1.08,False
26087340000,Census Tract 3400,4129.0,0.983,0.0,4060.0,0.0,8041.0,1.08,False
26087340500,Census Tract 3405,2827.0,0.861,0.0,2433.0,0.0,8054.0,1.08,False
26087341000,Census Tract 3410,4799.0,0.934,0.0,4482.0,1.0,8054.0,1.08,False
26087341500,Census Tract 3415,4394.0,0.918,0.0,4035.0,0.0,8027.0,1.08,False
26087342000,Census Tract 3420,4543.0,0.925,0.0,4202.0,0.0,8054.0,1.08,False
26087342100,Census Tract 3421,3436.0,0.947,0.0,3254.0,0.0,8054.0,1.08,False
26089970100,Census Tract 9701,2093.0,0.951,0.0,1991.0,0.0,6251.0,0.84,False
26089970200,Census Tract 9702,5242.0,0.793,0.011,4155.0,59.0,6271.0,0.84,False
26089970300,Census Tract 9703,2699.0,0.909,0.0,2454.0,0.0,6260.0,0.84,False
26089970400,Census Tract 9704,1692.0,0.902,0.012,1526.0,20.0,6306.0,0.85,False
26089970500,Census Tract 9705,5222.0,0.925,0.0,4831.0,0.0,6239.0,0.84,False
26089970600,Census Tract 9706,5478.0,0.937,0.0,5131.0,0.0,6260.0,0.84,False
26091060100,Census Tract 601,3741.0,0.926,0.01,3463.0,36.0,7239.0,0.98,False
26091060301,Census Tract 603.01,4541.0,0.953,0.006,4328.0,26.0,7138.0,0.96,False
26091060302,Census Tract 603.02,4091.0,0.92,0.02,3764.0,81.0,7127.0,0.96,False
26091060401,Census Tract 604.01,3618.0,0.972,0.001,3516.0,2.0,7271.0,0.98,False
26091060402,Census Tract 604.02,3050.0,0.959,0.0,2926.0,0.0,7444.0,1.0,False
26091060500,Census Tract 605,3346.0,0.935,0.003,3129.0,10.0,7455.0,1.0,False
26091060600,Census Tract 606,6053.0,0.897,0.001,5429.0,5.0,7391.0,1.0,False
26091060700,Census Tract 607,7479.0,0.876,0.003,6554.0,26.0,7455.0,1.0,False
26091060800,Census Tract 608,3409.0,0.878,0.017,2994.0,58.0,7455.0,1.0,False
26091061200,Census Tract 612,1719.0,0.955,0.0,1641.0,0.0,7455.0,1.0,False
26091061301,Census Tract 613.01,3847.0,0.615,0.05,2366.0,194.0,7451.0,1.0,False
26091061302,Census Tract 613.02,3116.0,0.564,0.04,1757.0,126.0,7455.0,1.0,False
26091061400,Census Tract 614,3416.0,0.754,0.027,2575.0,93.0,7107.0,0.96,False
26091061500,Census Tract 615,6182.0,0.781,0.021,4827.0,131.0,7540.0,1.02,False
26091061600,Census Tract 616,3731.0,0.662,0.021,2469.0,78.0,7455.0,1.0,False
26091061700,Census Tract 617,9441.0,0.761,0.112,7185.0,1057.0,7438.0,1.0,False
26091061800,Census Tract 618,3965.0,0.908,0.001,3600.0,3.0,7455.0,1.0,False
26091061900,Census Tract 619,4244.0,0.921,0.001,3910.0,4.0,7455.0,1.0,False
26091062000,Census Tract 620,2899.0,0.949,0.003,2751.0,8.0,7455.0,1.0,False
26091062100,Census Tract 621,4128.0,0.934,0.002,3856.0,8.0,7455.0,1.0,False
26091062200,Census Tract 622,2435.0,0.956,0.0,2329.0,0.0,7455.0,1.0,False
26091062300,Census Tract 623,5360.0,0.844,0.018,4526.0,99.0,7357.0,0.99,False
26091062400,Census Tract 624,5452.0,0.911,0.003,4969.0,15.0,7210.0,0.97,False
26093710100,Census Tract 7101,2873.0,0.879,0.0,2524.0,0.0,7378.0,0.99,False
26093710300,Census Tract 7103,5229.0,0.914,0.027,4779.0,141.0,7381.0,0.99,False
26093710500,Census Tract 7105,1961.0,0.929,0.0,1822.0,0.0,7378.0,0.99,False
26093710700,Census Tract 7107,1837.0,0.935,0.0,1718.0,0.0,7319.0,0.99,False
26093711000,Census Tract 7110,4190.0,0.968,0.003,4056.0,11.0,7385.0,0.99,False
26093712101,Census Tract 7121.01,3132.0,0.971,0.005,3042.0,17.0,7378.0,0.99,False
26093712102,Census Tract 7121.02,2965.0,0.933,0.0,2767.0,0.0,7378.0,0.99,False
26093712601,Census Tract 7126.01,5016.0,0.978,0.004,4904.0,20.0,7365.0,0.99,False
26093712602,Census Tract 7126.02,3420.0,0.942,0.004,3222.0,15.0,7378.0,0.99,False
26093713100,Census Tract 7131,4911.0,0.922,0.0,4528.0,0.0,7381.0,0.99,False
26093713300,Census Tract 7133,1690.0,0.915,0.001,1546.0,1.0,7378.0,0.99,False
26093713500,Census Tract 7135,4017.0,0.909,0.004,3650.0,16.0,7378.0,0.99,False
26093713700,Census Tract 7137,4715.0,0.932,0.004,4396.0,18.0,7358.0,0.99,False
26093720100,Census Tract 7201,3607.0,0.973,0.0,3509.0,0.0,7382.0,0.99,False
26093721100,Census Tract 7211,3259.0,0.957,0.0,3118.0,0.0,7378.0,0.99,False
26093722100,Census Tract 7221,3171.0,0.958,0.001,3039.0,3.0,7378.0,0.99,False
26093722300,Census Tract 7223,2951.0,0.941,0.0,2778.0,0.0,7338.0,0.99,False
26093722500,Census Tract 7225,2516.0,0.981,0.0,2469.0,0.0,7162.0,0.96,False
26093724001,Census Tract 7240.01,2447.0,0.953,0.0,2331.0,0.0,7378.0,0.99,False
26093724002,Census Tract 7240.02,2693.0,0.962,0.0,2592.0,0.0,7367.0,0.99,False
26093724003,Census Tract 7240.03,2855.0,0.923,0.0,2634.0,0.0,7366.0,0.99,False
26093725000,Census Tract 7250,5409.0,0.899,0.004,4863.0,20.0,7359.0,0.99,False
26093725100,Census Tract 7251,4647.0,0.849,0.031,3945.0,146.0,7341.0,0.99,False
26093730101,Census Tract 7301.01,3165.0,0.925,0.002,2929.0,5.0,7349.0,0.99,False
26093730102,Census Tract 7301.02,4376.0,0.971,0.0,4248.0,1.0,7378.0,0.99,False
