geo_id,geo_name,tot_pop,white_tot,black_tot,white_pct,black_pct,median_income,generic_location_based_premium,location_effect,zip,is_in_detroit,geometry
48001,ZCTA5 48001,11903.0,11506.0,12.0,96.7,0.1,59671.0,6444,1.0,48001,False,"MULTIPOLYGON (((-82.668573 42.640793, -82.668541 42.640871, -82.668367 42.640893, -82.668267 42.640474, -82.66847 42.640435, -82.668597 42.640736, -82.668573 42.640793)), ((-82.713055 42.597711, -82.713046 42.597818, -82.712669 42.598527, -82.712266 42.598732, -82.711209 42.599073, -82.710062 42.599323, -82.709721 42.599482, -82.709594 42.599734, -82.709433 42.600511, -82.709214 42.600672, -82.708959 42.600671, -82.706388 42.601868, -82.706386 42.60204, -82.706041 42.602474, -82.705606 42.602702, -82.705373 42.602702, -82.701898 42.605555, -82.701804 42.60567, -82.701182 42.606035, -82.700744 42.606583, -82.700741 42.607018, -82.700798 42.607118, -82.700924 42.607338, -82.701232 42.607566, -82.701231 42.607726, -82.701476 42.607977, -82.701813 42.608663, -82.702028 42.608892, -82.701995 42.609143, -82.70184 42.609235, -82.691212 42.625517, -82.691133 42.625555, -82.691163 42.625737, -82.691033 42.625845, -82.690806 42.625824, -82.690696 42.625808, -82.690571 42.625868, -82.690507 42.625982, -82.690354 42.626133, -82.690386 42.626364, -82.69062 42.626605, -82.69104 42.626831, -82.691129 42.626928, -82.691049 42.627003, -82.690954 42.626971, -82.690814 42.627009, -82.6905 42.627048, -82.689974 42.626968, -82.689711 42.627049, -82.688918 42.627423, -82.6887 42.627495, -82.688605 42.627495, -82.670536 42.63642, -82.670475 42.636852, -82.669836 42.636843, -82.669603 42.636763, -82.669391 42.63671, -82.669195 42.636667, -82.669007 42.636728, -82.668883 42.63675, -82.668819 42.636885, -82.668805 42.637014, -82.669091 42.637175, -82.669025 42.63724, -82.669092 42.637299, -82.669029 42.637449, -82.668771 42.638094, -82.668802 42.638102, -82.668729 42.638221, -82.668585 42.638227, -82.66834 42.638304, -82.66807 42.63831, -82.667782 42.638392, -82.66768 42.638462, -82.667652 42.638586, -82.667516 42.638688, -82.667327 42.638813, -82.66736 42.639055, -82.667541 42.639087, -82.668034 42.63902, -82.668164 42.639026, -82.668116 42.639192, -82.667535 42.639329, -82.667434 42.639335, -82.667276 42.639471, -82.667604 42.639599, -82.667846 42.639796, -82.667964 42.639915, -82.668118 42.640081, -82.668225 42.639967, -82.668364 42.63987, -82.668933 42.63956, -82.669147 42.639791, -82.669159 42.640233, -82.669014 42.640352, -82.668826 42.640391, -82.668795 42.640378, -82.668695 42.640337, -82.668017 42.640195, -82.667452 42.640262, -82.666856 42.640345, -82.666657 42.640017, -82.666566 42.638897, -82.665614 42.638174, -82.66524 42.637934, -82.665139 42.637955, -82.664373 42.637678, -82.663827 42.637336, -82.66284 42.636656, -82.662331 42.636028, -82.661812 42.635595, -82.661264 42.635252, -82.661044 42.635027, -82.661172 42.63479, -82.661164 42.634628, -82.66114 42.634386, -82.661 42.63409, -82.661229 42.633567, -82.66127 42.633223, -82.661162 42.633384, -82.660866 42.6338, -82.660847 42.63394, -82.660516 42.634356, -82.660581 42.634426, -82.660879 42.634328, -82.660656 42.634673, -82.660499 42.634963, -82.660463 42.635029, -82.659946 42.63502, -82.659894 42.63487, -82.659818 42.634552, -82.659497 42.634274, -82.65892 42.633871, -82.659105 42.633532, -82.659163 42.633484, -82.659318 42.63331, -82.659298 42.633081, -82.659187 42.633226, -82.658714 42.633652, -82.65842 42.633839, -82.658373 42.633869, -82.658394 42.633772, -82.657846 42.633524, -82.657569 42.633398, -82.65723 42.633221, -82.654167 42.633508, -82.65202 42.633371, -82.651879 42.633397, -82.651573 42.633519, -82.651441 42.633572, -82.648866 42.631781, -82.648462 42.631482, -82.648216 42.631379, -82.647791 42.631338, -82.646503 42.63143, -82.646169 42.631409, -82.646073 42.631349, -82.645869 42.63131, -82.645103 42.632183, -82.643314 42.634103, -82.641684 42.635747, -82.640419 42.636969, -82.63924 42.637886, -82.637626 42.638948, -82.63663 42.639485, -82.636802 42.63964, -82.636786 42.639768, -82.636517 42.639945, -82.636434 42.640033, -82.636453 42.640162, -82.636454 42.640239, -82.636301 42.640225, -82.63618 42.640018, -82.636025 42.639889, -82.635737 42.639862, -82.635349 42.639975, -82.63503 42.640102, -82.634402 42.640064, -82.633862 42.640142, -82.633274 42.640282, -82.63269 42.640714, -82.63184 42.641411, -82.631022 42.642057, -82.629858 42.643485, -82.628911 42.644467, -82.627967 42.645774, -82.626573 42.647357, -82.625886 42.648638, -82.625607 42.649745, -82.625537 42.650267, -82.625323 42.650599, -82.625165 42.651139, -82.625244 42.653462, -82.625159 42.664888, -82.624127 42.664958, -82.622927 42.665116, -82.622686 42.665086, -82.622442 42.665087, -82.621492 42.665112, -82.620349 42.665148, -82.620047 42.665119, -82.616443 42.665223, -82.616015 42.665202, -82.615652 42.665181, -82.615532 42.665085, -82.612476 42.66515, -82.607999 42.665245, -82.607712 42.665457, -82.606816 42.665563, -82.605721 42.665594, -82.596065 42.665876, -82.592141 42.665988, -82.587087 42.666132, -82.580948 42.666304, -82.577117 42.6664, -82.577056 42.666394, -82.567375 42.666684, -82.56705 42.666691, -82.566596 42.666697, -82.548544 42.667174, -82.548178 42.667186, -82.547812 42.667183, -82.547666 42.667175, -82.547523 42.667153, -82.546862 42.666988, -82.545112 42.66628, -82.543198 42.665506, -82.544015 42.664145, -82.544023 42.664132, -82.543132 42.663843, -82.529355 42.659382, -82.52695 42.658551, -82.526461 42.658422, -82.52581 42.658183, -82.524982 42.657952, -82.521347 42.656762, -82.516326 42.655092, -82.515627 42.654921, -82.514444 42.654579, -82.514037 42.654438, -82.512243 42.653879, -82.511837 42.653776, -82.510362 42.653225, -82.510178 42.650542, -82.510252 42.650178, -82.509997 42.641362, -82.509937 42.640947, -82.510031 42.640341, -82.509941 42.63922, -82.510039 42.636793, -82.510163 42.636358, -82.51035 42.636023, -82.510755 42.634819, -82.510994 42.633966, -82.511165 42.633608, -82.511236 42.632985, -82.511247 42.6329, -82.511419 42.632567, -82.511833 42.631203, -82.512143 42.630412, -82.512316 42.629831, -82.51284 42.628992, -82.513045 42.628827, -82.513121 42.628703, -82.514334 42.627038, -82.51458 42.625916, -82.514807 42.625138, -82.515529 42.623101, -82.515555 42.622805, -82.51577 42.622299, -82.515934 42.621917, -82.516219 42.620982, -82.516306 42.620846, -82.516821 42.619293, -82.517111 42.618606, -82.517138 42.618355, -82.517639 42.617322, -82.518081 42.616262, -82.5183 42.615731, -82.518423 42.615246, -82.518599 42.614755, -82.51939 42.614844, -82.520182 42.614932, -82.520394 42.613853, -82.521109 42.612533, -82.524403 42.608579, -82.525134 42.60758, -82.526437 42.606741, -82.527463 42.607389, -82.52775 42.607049, -82.528944 42.606226, -82.53014 42.60541, -82.530999 42.605081, -82.531334 42.60488, -82.53256 42.60441, -82.53308 42.604255, -82.533337 42.604548, -82.533422 42.604645, -82.533459 42.604945, -82.533706 42.605131, -82.533738 42.605271, -82.53383 42.60534, -82.533892 42.605549, -82.534074 42.605875, -82.534224 42.606181, -82.534251 42.606672, -82.53437 42.606768, -82.534253 42.607143, -82.533644 42.607551, -82.533075 42.607823, -82.534009 42.608386, -82.534233 42.608474, -82.535657 42.609031, -82.543514 42.606157, -82.544597 42.606633, -82.545854 42.607193, -82.547941 42.608436, -82.54966 42.609639, -82.550071 42.610077, -82.5503 42.610321, -82.553273 42.61287, -82.555612 42.61389, -82.557051 42.614517, -82.560257 42.615623, -82.560509 42.615669, -82.561256 42.615933, -82.562963 42.616141, -82.563599 42.616474, -82.566005 42.616767, -82.576747 42.618077, -82.579991 42.617587, -82.583091 42.617877, -82.584449 42.617979, -82.58649 42.619076, -82.587777 42.619589, -82.59045 42.621005, -82.595163 42.622632, -82.601599 42.623425, -82.604007 42.622792, -82.604706 42.622608, -82.605173 42.622351, -82.606453 42.62165, -82.610824 42.62147, -82.61228 42.621115, -82.61551 42.621449, -82.61794 42.622332, -82.61896 42.622438, -82.619029 42.622469, -82.620394 42.623092, -82.621183 42.623858, -82.622694 42.625324, -82.622728 42.625358, -82.623878 42.625872, -82.624804 42.626287, -82.626398 42.627002, -82.627759 42.628028, -82.630603 42.62946, -82.635728 42.629863, -82.639321 42.629222, -82.640002 42.629292, -82.642768 42.628439, -82.644615 42.62867, -82.645124 42.628734, -82.645311 42.628417, -82.645482 42.62795, -82.645702 42.62758, -82.645765 42.627384, -82.645853 42.627236, -82.645159 42.627074, -82.644416 42.62669, -82.644394 42.626682, -82.644066 42.626566, -82.643423 42.62618, -82.643756 42.625809, -82.644043 42.625674, -82.644174 42.625612, -82.64428 42.625531, -82.644466 42.625162, -82.647251 42.624999, -82.647281 42.623593, -82.647489 42.62304, -82.648286 42.621639, -82.648746 42.621053, -82.649011 42.620772, -82.651338 42.619689, -82.652273 42.619375, -82.653489 42.619372, -82.654847 42.619574, -82.655249 42.619619, -82.657223 42.619225, -82.657347 42.619133, -82.658429 42.61865, -82.65883 42.618398, -82.660435 42.61798, -82.660651 42.618095, -82.66068 42.61846, -82.660772 42.618551, -82.661295 42.618664, -82.661449 42.618778, -82.66154 42.619006, -82.661785 42.619303, -82.662277 42.61969, -82.662646 42.619826, -82.663201 42.619733, -82.664373 42.619158, -82.665174 42.618904, -82.665482 42.618927, -82.665636 42.619017, -82.665695 42.619383, -82.66588 42.619612, -82.666126 42.619794, -82.666493 42.61993, -82.666956 42.619884, -82.667265 42.619654, -82.66751 42.6197, -82.668339 42.620018, -82.668678 42.619971, -82.668927 42.619581, -82.669479 42.619649, -82.669758 42.619534, -82.670341 42.619556, -82.670464 42.619692, -82.67031 42.619876, -82.669969 42.620128, -82.669815 42.620381, -82.669874 42.620793, -82.670243 42.621066, -82.671533 42.621429, -82.672609 42.621908, -82.673193 42.62209, -82.673992 42.622477, -82.674422 42.622957, -82.674698 42.623667, -82.674852 42.623917, -82.674771 42.624067, -82.674728 42.624147, -82.673958 42.624621, -82.673617 42.624954, -82.678103 42.625011, -82.677977 42.624946, -82.677716 42.624511, -82.677284 42.624211, -82.67673 42.623662, -82.675961 42.622977, -82.675501 42.622429, -82.674978 42.621674, -82.674887 42.621468, -82.674795 42.621423, -82.674673 42.620988, -82.674336 42.620646, -82.673908 42.620097, -82.673908 42.620006, -82.673847 42.619937, -82.673787 42.619708, -82.673633 42.619502, -82.673634 42.619411, -82.673481 42.61916, -82.673391 42.618954, -82.673085 42.618474, -82.672442 42.617789, -82.670909 42.616716, -82.669988 42.616261, -82.66916 42.615942, -82.667281 42.615592, -82.667223 42.615581, -82.666977 42.61533, -82.666579 42.61508, -82.666582 42.614691, -82.666767 42.614553, -82.667507 42.614345, -82.667722 42.614253, -82.66828 42.613702, -82.668929 42.613448, -82.669551 42.612554, -82.669724 42.612404, -82.670263 42.611934, -82.670635 42.611772, -82.671005 42.611611, -82.672211 42.610761, -82.672921 42.610599, -82.673475 42.610734, -82.673871 42.610903, -82.674388 42.610308, -82.673418 42.610002, -82.672991 42.609659, -82.672932 42.609339, -82.673026 42.609132, -82.673059 42.60888, -82.672876 42.608674, -82.672973 42.608147, -82.67316 42.607917, -82.673968 42.607044, -82.675054 42.60617, -82.675948 42.606099, -82.676135 42.605846, -82.676414 42.605731, -82.677554 42.605706, -82.679586 42.605795, -82.680969 42.60623, -82.681432 42.606229, -82.682449 42.606023, -82.683035 42.606045, -82.683743 42.606137, -82.684361 42.606045, -82.684732 42.605861, -82.685967 42.605656, -82.686615 42.605518, -82.686922 42.605679, -82.686921 42.60584, -82.686811 42.605894, -82.6901 42.605464, -82.696345 42.604652, -82.696349 42.604176, -82.696598 42.604016, -82.697528 42.60372, -82.698087 42.603401, -82.698582 42.603263, -82.698615 42.603103, -82.700047 42.602074, -82.700856 42.601572, -82.702164 42.600588, -82.702351 42.600382, -82.702539 42.600199, -82.702695 42.599993, -82.703349 42.599536, -82.703721 42.599467, -82.703847 42.599216, -82.704064 42.599079, -82.704161 42.598757, -82.705784 42.597201, -82.706376 42.596766, -82.706655 42.596652, -82.706932 42.596814, -82.707179 42.596815, -82.70752 42.596747, -82.707706 42.59661, -82.707772 42.596312, -82.707929 42.595968, -82.708771 42.595235, -82.709024 42.594615, -82.709336 42.594248, -82.710486 42.593517, -82.711417 42.593221, -82.711872 42.593264, -82.711941 42.59327, -82.712003 42.593316, -82.713027 42.596535, -82.713116 42.596948, -82.713055 42.597711)))"
48002,ZCTA5 48002,3224.0,3150.0,0.0,97.7,0.0,74615.0,6810,1.06,48002,False,"POLYGON ((-82.987765 42.982393, -82.986554 42.982436, -82.978827 42.982632, -82.97439 42.982703, -82.970009 42.982772, -82.956459 42.98305, -82.94733 42.983279, -82.941656 42.983377, -82.927616 42.983564, -82.92278 42.983615, -82.90942 42.983719, -82.907934 42.983711, -82.905746 42.983728, -82.904552 42.983748, -82.903072 42.983758, -82.886527 42.983877, -82.878423 42.983929, -82.876763 42.983958, -82.87488 42.983969, -82.868499 42.984018, -82.86694 42.984002, -82.866791 42.976764, -82.866781 42.974515, -82.866691 42.969456, -82.866641 42.961874, -82.866579 42.957206, -82.866556 42.955511, -82.866504 42.954925, -82.866396 42.951644, -82.866403 42.951258, -82.866448 42.951114, -82.866491 42.950891, -82.866492 42.950801, -82.866469 42.950397, -82.866322 42.939701, -82.866221 42.932273, -82.86618 42.929952, -82.866147 42.928576, -82.86614 42.924864, -82.866062 42.919996, -82.866035 42.917411, -82.865971 42.914845, -82.865919 42.91002, -82.865804 42.902624, -82.865664 42.895246, -82.875276 42.895136, -82.88292 42.895078, -82.887529 42.895062, -82.892934 42.895017, -82.905402 42.894907, -82.917771 42.894797, -82.917804 42.894797, -82.91876 42.894797, -82.919701 42.894724, -82.920248 42.894682, -82.921269 42.894672, -82.924998 42.894634, -82.945088 42.894362, -82.949043 42.894268, -82.949568 42.894255, -82.952632 42.894204, -82.955084 42.894281, -82.957785 42.894228, -82.958667 42.894211, -82.95933 42.894199, -82.974932 42.893925, -82.976295 42.893896, -82.983647 42.893741, -82.983898 42.901206, -82.983973 42.903416, -82.984133 42.908161, -82.984148 42.908295, -82.98474 42.918673, -82.984978 42.922836, -82.984992 42.922999, -82.985041 42.923275, -82.985207 42.926638, -82.985457 42.931656, -82.985478 42.932058, -82.985728 42.937486, -82.985742 42.937845, -82.985978 42.943275, -82.986071 42.945429, -82.986083 42.945675, -82.986184 42.947649, -82.986414 42.952196, -82.986418 42.952267, -82.986684 42.959023, -82.98669 42.959183, -82.986703 42.9595, -82.986713 42.959774, -82.986719 42.959929, -82.98698 42.966919, -82.98703 42.967577, -82.987267 42.972284, -82.98727 42.972343, -82.987408 42.975163, -82.987589 42.978825, -82.987765 42.982393))"
48003,ZCTA5 48003,6047.0,5683.0,1.0,94.0,0.0,71908.0,6810,1.06,48003,False,"POLYGON ((-83.1043 42.91851, -83.103772 42.918524, -83.099155 42.918729, -83.098908 42.91874, -83.098462 42.918754, -83.09696 42.918826, -83.09171 42.919076, -83.09135 42.919093, -83.085408 42.919376, -83.08432 42.919421, -83.084431 42.921214, -83.084501 42.922791, -83.084874 42.929745, -83.085007 42.933267, -83.087374 42.933141, -83.091083 42.932894, -83.095526 42.932611, -83.099903 42.932377, -83.100203 42.94495, -83.100204 42.944991, -83.100238 42.946439, -83.100199 42.946635, -83.085819 42.947373, -83.086239 42.954087, -83.086553 42.960003, -83.086633 42.961776, -83.08718 42.970476, -83.087214 42.971232, -83.087271 42.972508, -83.08417 42.977009, -83.083636 42.976721, -83.082726 42.976125, -83.082592 42.976014, -83.082561 42.975988, -83.082477 42.975779, -83.082472 42.975059, -83.08242 42.974872, -83.082357 42.974751, -83.082184 42.974603, -83.081884 42.974428, -83.081103 42.974134, -83.080353 42.973791, -83.078852 42.973241, -83.078041 42.972837, -83.077801 42.972695, -83.077289 42.972322, -83.0768 42.971934, -83.076605 42.971819, -83.07638 42.971726, -83.075855 42.971591, -83.075615 42.971569, -83.075324 42.971626, -83.07504 42.971737, -83.074511 42.972008, -83.073824 42.972247, -83.073526 42.97238, -83.073175 42.972574, -83.072818 42.972873, -83.072262 42.973551, -83.071659 42.974109, -83.071131 42.974485, -83.070713 42.974712, -83.070467 42.974801, -83.070131 42.97488, -83.06862 42.975006, -83.067116 42.975094, -83.066578 42.975245, -83.066325 42.975389, -83.065745 42.975902, -83.065641 42.976062, -83.065351 42.976371, -83.064972 42.976892, -83.064704 42.976995, -83.064708 42.977529, -83.06474 42.977843, -83.064817 42.978156, -83.064922 42.978254, -83.063697 42.978267, -83.058614 42.978584, -83.050286 42.979031, -83.045338 42.979305, -83.0456 42.983409, -83.043513 42.983232, -83.042113 42.983176, -83.041836 42.9831, -83.041573 42.982969, -83.041033 42.982762, -83.04084 42.982694, -83.040771 42.98267, -83.040501 42.982605, -83.039617 42.982495, -83.036054 42.98231, -83.034924 42.982293, -83.034625 42.982332, -83.033609 42.982644, -83.033288 42.982782, -83.032415 42.983223, -83.032183 42.9833, -83.031944 42.983332, -83.03094 42.983268, -83.03051 42.983037, -83.030418 42.979993, -83.017542 42.98064, -83.016853 42.980684, -83.015905 42.980761, -83.015582 42.980584, -83.015155 42.98027, -83.010551 42.97706, -83.010379 42.97689, -83.010365 42.976637, -83.010242 42.976038, -83.010164 42.975852, -83.009858 42.975418, -83.009545 42.975116, -83.00915 42.974941, -83.008681 42.974772, -83.007571 42.974583, -83.007079 42.974436, -83.006818 42.974332, -83.006737 42.974432, -83.006527 42.974328, -83.005588 42.974408, -83.004605 42.974449, -83.003897 42.974506, -83.00298 42.974603, -83.001445 42.974833, -82.999694 42.975049, -82.998917 42.975104, -82.997792 42.975183, -82.997066 42.975256, -82.99633 42.975256, -82.996292 42.973687, -82.994453 42.97369, -82.994484 42.975257, -82.99211 42.975354, -82.989476 42.975274, -82.988069 42.975206, -82.987408 42.975163, -82.98727 42.972343, -82.987267 42.972284, -82.98703 42.967577, -82.98698 42.966919, -82.986719 42.959929, -82.986713 42.959774, -82.986703 42.9595, -82.98669 42.959183, -82.986684 42.959023, -82.986418 42.952267, -82.986414 42.952196, -82.986184 42.947649, -82.986083 42.945675, -82.986071 42.945429, -82.985978 42.943275, -82.985742 42.937845, -82.985728 42.937486, -82.985478 42.932058, -82.985457 42.931656, -82.985207 42.926638, -82.985041 42.923275, -82.984992 42.922999, -82.984978 42.922836, -82.98474 42.918673, -82.984148 42.908295, -82.984133 42.908161, -82.983973 42.903416, -82.983898 42.901206, -82.983647 42.893741, -82.988302 42.893648, -82.988785 42.893641, -82.989343 42.893633, -82.990032 42.893624, -82.990077 42.893623, -82.994579 42.893522, -82.998241 42.89341, -82.999929 42.893329, -83.003 42.893181, -83.005909 42.892819, -83.009579 42.892342, -83.012198 42.892001, -83.014657 42.891658, -83.0173 42.891328, -83.017417 42.891313, -83.018707 42.891147, -83.020527 42.890913, -83.02238 42.89067, -83.02307 42.890588, -83.023573 42.890543, -83.023996 42.890527, -83.027841 42.89046, -83.031899 42.890346, -83.03247 42.890317, -83.032807 42.8903, -83.032893 42.890299, -83.037103 42.890242, -83.03768 42.890236, -83.04297 42.890195, -83.043431 42.890191, -83.046759 42.890067, -83.050867 42.889938, -83.051208 42.889925, -83.051966 42.889896, -83.054781 42.889825, -83.058407 42.889756, -83.05999 42.889729, -83.062812 42.889681, -83.065024 42.889633, -83.067198 42.889585, -83.067237 42.889584, -83.069447 42.889537, -83.070996 42.889504, -83.073871 42.889431, -83.075076 42.88939, -83.075405 42.889381, -83.075919 42.889367, -83.076462 42.889345, -83.077081 42.889314, -83.077319 42.889308, -83.077814 42.889294, -83.078648 42.889297, -83.078904 42.889305, -83.079962 42.88928, -83.082914 42.88921, -83.086706 42.889076, -83.089512 42.888986, -83.08962 42.888983, -83.093283 42.888859, -83.095833 42.888789, -83.102891 42.888647, -83.103341 42.895916, -83.103638 42.902856, -83.103708 42.904613, -83.103997 42.911756, -83.104195 42.916657, -83.1043 42.91851))"
,,,,,,,,6810,1.06,48004,False,
48005,ZCTA5 48005,5509.0,5217.0,42.0,94.7,0.8,77656.0,6956,1.08,48005,False,"POLYGON ((-82.983647 42.893741, -82.976295 42.893896, -82.974932 42.893925, -82.95933 42.894199, -82.958667 42.894211, -82.957785 42.894228, -82.955084 42.894281, -82.952632 42.894204, -82.949568 42.894255, -82.949043 42.894268, -82.945088 42.894362, -82.924998 42.894634, -82.921269 42.894672, -82.920248 42.894682, -82.919701 42.894724, -82.91876 42.894797, -82.917804 42.894797, -82.917771 42.894797, -82.905402 42.894907, -82.892934 42.895017, -82.887529 42.895062, -82.88292 42.895078, -82.875276 42.895136, -82.865664 42.895246, -82.865628 42.894531, -82.865584 42.892454, -82.865516 42.888483, -82.865519 42.888134, -82.865375 42.881031, -82.865364 42.880535, -82.865226 42.875952, -82.865192 42.874304, -82.865078 42.867933, -82.865047 42.866229, -82.865038 42.865701, -82.864931 42.863369, -82.864874 42.859211, -82.864843 42.858759, -82.864829 42.858272, -82.864619 42.850877, -82.864463 42.846683, -82.864113 42.836385, -82.864097 42.835523, -82.863921 42.831734, -82.863726 42.826071, -82.863587 42.821607, -82.863579 42.821333, -82.8634 42.815943, -82.863275 42.812779, -82.863242 42.811894, -82.863169 42.809721, -82.863083 42.808853, -82.863055 42.806666, -82.871566 42.806526, -82.872994 42.806497, -82.875482 42.806462, -82.877588 42.806408, -82.878391 42.806395, -82.880071 42.806361, -82.883027 42.806303, -82.885951 42.806266, -82.895351 42.806108, -82.895558 42.806105, -82.901209 42.806015, -82.903423 42.805973, -82.908583 42.805907, -82.914099 42.805831, -82.922827 42.8057, -82.929307 42.805597, -82.94263 42.805417, -82.948479 42.805325, -82.952339 42.805268, -82.954894 42.805245, -82.962515 42.805175, -82.966761 42.805125, -82.968329 42.805116, -82.971554 42.805077, -82.976896 42.804985, -82.980129 42.804932, -82.980152 42.805551, -82.980156 42.805677, -82.980201 42.807315, -82.980238 42.808228, -82.980276 42.80914, -82.980314 42.810238, -82.980418 42.81342, -82.980428 42.813717, -82.980487 42.815479, -82.980488 42.815508, -82.980562 42.817801, -82.980618 42.819525, -82.98081 42.823732, -82.980882 42.833974, -82.981124 42.834415, -82.981242 42.835279, -82.981244 42.835626, -82.981285 42.836552, -82.98137 42.837316, -82.981472 42.83828, -82.981481 42.838541, -82.9816 42.839624, -82.981631 42.840478, -82.981703 42.841194, -82.981728 42.841833, -82.98187 42.84194, -82.981743 42.842262, -82.982002 42.849117, -82.981995 42.84925, -82.981836 42.853054, -82.982544 42.860876, -82.982644 42.866199, -82.982569 42.871541, -82.982623 42.877591, -82.983233 42.887518, -82.983251 42.887821, -82.983353 42.890126, -82.98357 42.893101, -82.983558 42.893345, -82.983647 42.893741))"
48006,ZCTA5 48006,4058.0,3878.0,17.0,95.6,0.4,70650.0,6810,1.06,48006,False,"POLYGON ((-82.761106 43.160477, -82.752171 43.160762, -82.751254 43.160791, -82.750769 43.160806, -82.741934 43.161082, -82.722203 43.16171, -82.722053 43.161712, -82.721793 43.16172, -82.713744 43.16196, -82.708719 43.162107, -82.702319 43.162298, -82.693459 43.162554, -82.684632 43.162829, -82.682675 43.162884, -82.681345 43.16293, -82.677971 43.163018, -82.676959 43.163045, -82.673609 43.163119, -82.672787 43.163142, -82.662936 43.163414, -82.653169 43.163713, -82.653134 43.163714, -82.652783 43.163724, -82.646612 43.163901, -82.64379 43.163982, -82.643281 43.163998, -82.643184 43.163018, -82.643105 43.162213, -82.642995 43.160655, -82.642932 43.159765, -82.642711 43.156826, -82.642679 43.156172, -82.642187 43.149717, -82.641727 43.143578, -82.641253 43.137495, -82.641124 43.135152, -82.641061 43.133947, -82.640651 43.128392, -82.640115 43.12068, -82.640015 43.119229, -82.639616 43.113455, -82.639337 43.109082, -82.638936 43.103248, -82.638657 43.099004, -82.638196 43.091753, -82.637218 43.077224, -82.637171 43.076576, -82.636753 43.070717, -82.636635 43.068727, -82.636282 43.063486, -82.635892 43.058018, -82.635212 43.048837, -82.635134 43.047319, -82.635052 43.045776, -82.635195 43.045013, -82.635215 43.044824, -82.634706 43.040708, -82.634708 43.040107, -82.63467 43.039504, -82.634631 43.038902, -82.634531 43.037886, -82.634308 43.034401, -82.634247 43.033502, -82.633727 43.025783, -82.633365 43.020741, -82.633313 43.019899, -82.633276 43.019133, -82.633199 43.018262, -82.633054 43.016144, -82.633004 43.01541, -82.632722 43.012533, -82.632754 43.01124, -82.632443 43.006382, -82.632366 43.005355, -82.632214 43.002938, -82.632023 42.999716, -82.631988 42.999251, -82.631966 42.99891, -82.63184 42.997003, -82.631669 42.994564, -82.63141 42.990869, -82.632735 42.990815, -82.632958 42.990806, -82.636345 42.990689, -82.637192 42.99066, -82.637306 42.991646, -82.637833 42.991631, -82.637711 42.990642, -82.641326 42.990517, -82.642959 42.990469, -82.645216 42.990402, -82.65118 42.990179, -82.658771 42.989902, -82.661238 42.989799, -82.662264 42.989762, -82.665534 42.98966, -82.670671 42.989497, -82.670943 42.989487, -82.678068 42.989235, -82.678652 42.989217, -82.679107 42.989217, -82.680426 42.989034, -82.680726 42.989129, -82.680719 42.988952, -82.681329 42.989003, -82.681728 42.989054, -82.682091 42.989096, -82.682238 42.9891, -82.682458 42.989084, -82.683597 42.989052, -82.68698 42.988968, -82.689663 42.98888, -82.690782 42.988877, -82.69365 42.988856, -82.699873 42.988773, -82.70031 42.988629, -82.70092 42.988492, -82.702534 42.988354, -82.703208 42.988395, -82.706245 42.988293, -82.706917 42.98827, -82.707783 42.988234, -82.70814 42.988219, -82.708948 42.988185, -82.709447 42.988164, -82.710765 42.988109, -82.71085 42.988105, -82.710963 42.9881, -82.715641 42.987939, -82.716134 42.987946, -82.716575 42.987921, -82.717345 42.987953, -82.720627 42.987805, -82.722054 42.98774, -82.72209 42.987738, -82.730415 42.987423, -82.730884 42.987376, -82.731049 42.98737, -82.745232 42.986686, -82.749039 42.986618, -82.749064 42.986616, -82.75018 42.986567, -82.750346 42.989163, -82.750407 42.990449, -82.750604 42.993484, -82.750611 42.993596, -82.750601 42.993891, -82.750956 43.000094, -82.751104 43.001137, -82.751389 43.006366, -82.751841 43.012607, -82.751849 43.012848, -82.751943 43.015686, -82.75242 43.022364, -82.752496 43.022877, -82.752514 43.022955, -82.752894 43.030253, -82.752929 43.031023, -82.753463 43.041173, -82.753656 43.044762, -82.75395 43.047793, -82.75436 43.052159, -82.754571 43.057941, -82.754582 43.058113, -82.754676 43.05947, -82.755381 43.064118, -82.755386 43.064268, -82.75539 43.064419, -82.755047 43.066553, -82.754979 43.066699, -82.754967 43.066743, -82.754957 43.066833, -82.754973 43.067193, -82.755317 43.073264, -82.755664 43.079383, -82.75576 43.081378, -82.756188 43.087806, -82.756795 43.097555, -82.757075 43.102328, -82.757143 43.102846, -82.75733 43.105862, -82.757804 43.11432, -82.757978 43.116821, -82.758806 43.125218, -82.759119 43.130601, -82.758954 43.131357, -82.759454 43.138338, -82.759955 43.145318, -82.759982 43.145582, -82.760008 43.145847, -82.760119 43.14755, -82.760557 43.153063, -82.760821 43.156098, -82.761031 43.15963, -82.761106 43.160477))"
,,,,,,,,6469,1.0,48007,False,
